asset_rank,asset_final_score,asset_id,template_id,owner,template_rank,template_final_score,template_score_component,original_mint_number,original_mint_score,original_mint_score_component,original_mint_status,surviving_mint_rank,surviving_mint_rank_score,surviving_mint_rank_score_component,surviving_mint_rank_status,live_supply,issued_supply,rarity_band,burned,price_used,market_data_used
168,72.85,1099642207750,441677,yoitscharlie,7,65.8037,39.4822,33,0.834197,16.6839,ok,33,0.834197,16.6839,ok,194,144,Uncommon,false,false,false
169,72.8385,1099595902165,401779,neyau.wam,2,93.9465,56.3679,11,0.411765,8.2353,ok,11,0.411765,8.2353,ok,18,18,Rare,false,false,false
170,72.8299,1099636300491,438904,newyork.gm,9,55.0349,33.0209,3,0.995227,19.9045,ok,3,0.995227,19.9045,ok,420,420,Common,false,false,false
171,72.7999,1099659329478,449935,yoitscharlie,6,68.1861,40.9117,30,0.797203,15.9441,ok,30,0.797203,15.9441,ok,144,144,Uncommon,false,false,false
172,72.7345,1099636300492,438904,yoitscharlie,9,55.0349,33.0209,4,0.99284,19.8568,ok,4,0.99284,19.8568,ok,420,420,Common,false,false,false
173,72.6558,1099651222552,445272,yoitscharlie,8,65.7084,39.425,34,0.830769,16.6154,ok,34,0.830769,16.6154,ok,196,146,Uncommon,false,false,false
174,72.6428,1099642207751,441677,yoitscharlie,7,65.8037,39.4822,34,0.829016,16.5803,ok,34,0.829016,16.5803,ok,194,144,Uncommon,false,false,false
175,72.6391,1099636300493,438904,yoitscharlie,9,55.0349,33.0209,5,0.990453,19.8091,ok,5,0.990453,19.8091,ok,420,420,Common,false,false,false
176,72.5435,1099636300494,438904,yoitscharlie,9,55.0349,33.0209,6,0.988067,19.7613,ok,6,0.988067,19.7613,ok,420,420,Common,false,false,false
177,72.5201,1099659329479,449935,yoitscharlie,6,68.1861,40.9117,31,0.79021,15.8042,ok,31,0.79021,15.8042,ok,144,144,Uncommon,false,false,false
178,72.4841,1099667784772,453934,yoitscharlie,5,70.8069,42.4841,23,0.75,15,ok,23,0.75,15,ok,89,89,Uncommon,false,false,false
179,72.4506,1099651222553,445272,yoitscharlie,8,65.7084,39.425,35,0.825641,16.5128,ok,35,0.825641,16.5128,ok,196,146,Uncommon,false,false,false
180,72.4481,1099636300495,438904,yoitscharlie,9,55.0349,33.0209,7,0.98568,19.7136,ok,7,0.98568,19.7136,ok,420,420,Common,false,false,false
181,72.4356,1099642207752,441677,yoitscharlie,7,65.8037,39.4822,35,0.823834,16.4767,ok,35,0.823834,16.4767,ok,194,144,Uncommon,false,false,false
182,72.3527,1099636300496,438904,yoitscharlie,9,55.0349,33.0209,8,0.983294,19.6659,ok,8,0.983294,19.6659,ok,420,420,Common,false,false,false
183,72.2571,1099636300497,438904,yoitscharlie,9,55.0349,33.0209,9,0.980907,19.6181,ok,9,0.980907,19.6181,ok,420,420,Common,false,false,false
184,72.2456,1099651222554,445272,yoitscharlie,8,65.7084,39.425,36,0.820513,16.4103,ok,36,0.820513,16.4103,ok,196,146,Uncommon,false,false,false
185,72.2403,1099659329480,449935,yoitscharlie,6,68.1861,40.9117,32,0.783217,15.6643,ok,32,0.783217,15.6643,ok,144,144,Uncommon,false,false,false
186,72.2284,1099642207753,441677,yoitscharlie,7,65.8037,39.4822,36,0.818653,16.3731,ok,36,0.818653,16.3731,ok,194,144,Uncommon,false,false,false
187,72.1705,1099698515848,458168,,4,72.6652,43.5991,15,0.714286,14.2857,ok,15,0.714286,14.2857,ok,50,39,Rare,false,false,false
188,72.1617,1099636300498,438904,yoitscharlie,9,55.0349,33.0209,10,0.97852,19.5704,ok,10,0.97852,19.5704,ok,420,420,Common,false,false,false
189,72.0663,1099636300499,438904,yoitscharlie,9,55.0349,33.0209,11,0.976134,19.5227,ok,11,0.976134,19.5227,ok,420,420,Common,false,false,false
190,72.0404,1099651222555,445272,yoitscharlie,8,65.7084,39.425,37,0.815385,16.3077,ok,37,0.815385,16.3077,ok,196,146,Uncommon,false,false,false
191,72.0295,1099667784773,453934,yoitscharlie,5,70.8069,42.4841,24,0.738636,14.7727,ok,24,0.738636,14.7727,ok,89,89,Uncommon,false,false,false
192,72.021,1099642207754,441677,yoitscharlie,7,65.8037,39.4822,37,0.813472,16.2694,ok,37,0.813472,16.2694,ok,194,144,Uncommon,false,false,false
193,71.9707,1099636300500,438904,cwzqw.wam,9,55.0349,33.0209,12,0.973747,19.4749,ok,12,0.973747,19.4749,ok,420,420,Common,false,false,false
194,71.9607,1099659329481,449935,yoitscharlie,6,68.1861,40.9117,33,0.776224,15.5245,ok,33,0.776224,15.5245,ok,144,144,Uncommon,false,false,false
195,71.8753,1099636300501,438904,pepperstake,9,55.0349,33.0209,13,0.97136,19.4272,ok,13,0.97136,19.4272,ok,420,420,Common,false,false,false
196,71.8352,1099651222556,445272,yoitscharlie,8,65.7084,39.425,38,0.810256,16.2051,ok,38,0.810256,16.2051,ok,196,146,Uncommon,false,false,false
197,71.8138,1099642207755,441677,yoitscharlie,7,65.8037,39.4822,38,0.80829,16.1658,ok,38,0.80829,16.1658,ok,194,144,Uncommon,false,false,false
198,71.7799,1099636300502,438904,yoitscharlie,9,55.0349,33.0209,14,0.968974,19.3795,ok,14,0.968974,19.3795,ok,420,420,Common,false,false,false
199,71.7676,1099835057291,401786,pepperstake,3,93.4223,56.0534,18,0.392857,7.8571,ok,18,0.392857,7.8571,ok,29,21,Rare,false,false,false
200,71.6843,1099636300503,438904,yoitscharlie,9,55.0349,33.0209,15,0.966587,19.3317,ok,15,0.966587,19.3317,ok,420,420,Common,false,false,false
201,71.6809,1099659329482,449935,yoitscharlie,6,68.1861,40.9117,34,0.769231,15.3846,ok,34,0.769231,15.3846,ok,144,144,Uncommon,false,false,false
202,71.6302,1099651222557,445272,yoitscharlie,8,65.7084,39.425,39,0.805128,16.1026,ok,39,0.805128,16.1026,ok,196,146,Uncommon,false,false,false
203,71.6066,1099642207756,441677,yoitscharlie,7,65.8037,39.4822,39,0.803109,16.0622,ok,39,0.803109,16.0622,ok,194,144,Uncommon,false,false,false
204,71.5889,1099636300504,438904,yoitscharlie,9,55.0349,33.0209,16,0.9642,19.284,ok,16,0.9642,19.284,ok,420,420,Common,false,false,false
205,71.5751,1099667784774,453934,yoitscharlie,5,70.8069,42.4841,25,0.727273,14.5455,ok,25,0.727273,14.5455,ok,89,89,Uncommon,false,false,false
206,71.4935,1099636300505,438904,yoitscharlie,9,55.0349,33.0209,17,0.961814,19.2363,ok,17,0.961814,19.2363,ok,420,420,Common,false,false,false
207,71.425,1099651222558,445272,yoitscharlie,8,65.7084,39.425,40,0.8,16,ok,40,0.8,16,ok,196,146,Uncommon,false,false,false
208,71.4013,1099659329483,449935,yoitscharlie,6,68.1861,40.9117,35,0.762238,15.2448,ok,35,0.762238,15.2448,ok,144,144,Uncommon,false,false,false
209,71.3992,1099642207757,441677,yoitscharlie,7,65.8037,39.4822,40,0.797927,15.9585,ok,40,0.797927,15.9585,ok,194,144,Uncommon,false,false,false
210,71.3979,1099636300506,438904,yoitscharlie,9,55.0349,33.0209,18,0.959427,19.1885,ok,18,0.959427,19.1885,ok,420,420,Common,false,false,false
211,71.3543,1099705187231,458168,,4,72.6652,43.5991,16,0.693878,13.8776,ok,16,0.693878,13.8776,ok,50,39,Rare,false,false,false
212,71.3025,1099636300507,438904,yoitscharlie,9,55.0349,33.0209,19,0.957041,19.1408,ok,19,0.957041,19.1408,ok,420,420,Common,false,false,false
213,71.2198,1099651222559,445272,yoitscharlie,8,65.7084,39.425,41,0.794872,15.8974,ok,41,0.794872,15.8974,ok,196,146,Uncommon,false,false,false
214,71.2071,1099636300508,438904,yoitscharlie,9,55.0349,33.0209,20,0.954654,19.0931,ok,20,0.954654,19.0931,ok,420,420,Common,false,false,false
215,71.192,1099642207758,441677,yoitscharlie,7,65.8037,39.4822,41,0.792746,15.8549,ok,41,0.792746,15.8549,ok,194,144,Uncommon,false,false,false
216,71.1215,1099659329484,449935,yoitscharlie,6,68.1861,40.9117,36,0.755245,15.1049,ok,36,0.755245,15.1049,ok,144,144,Uncommon,false,false,false
217,71.1205,1099667784775,453934,yoitscharlie,5,70.8069,42.4841,26,0.715909,14.3182,ok,26,0.715909,14.3182,ok,89,89,Uncommon,false,false,false
218,71.1115,1099636300509,438904,yoitscharlie,9,55.0349,33.0209,21,0.952267,19.0453,ok,21,0.952267,19.0453,ok,420,420,Common,false,false,false
219,71.0161,1099636300510,438904,yoitscharlie,9,55.0349,33.0209,22,0.949881,18.9976,ok,22,0.949881,18.9976,ok,420,420,Common,false,false,false
220,71.0148,1099651222560,445272,yoitscharlie,8,65.7084,39.425,42,0.789744,15.7949,ok,42,0.789744,15.7949,ok,196,146,Uncommon,false,false,false
221,70.9848,1099642207759,441677,yoitscharlie,7,65.8037,39.4822,42,0.787565,15.7513,ok,42,0.787565,15.7513,ok,194,144,Uncommon,false,false,false
222,70.9207,1099636300511,438904,yoitscharlie,9,55.0349,33.0209,23,0.947494,18.9499,ok,23,0.947494,18.9499,ok,420,420,Common,false,false,false
223,70.8417,1099659329485,449935,yoitscharlie,6,68.1861,40.9117,37,0.748252,14.965,ok,37,0.748252,14.965,ok,144,144,Uncommon,false,false,false
224,70.8251,1099636300512,438904,yoitscharlie,9,55.0349,33.0209,24,0.945107,18.9021,ok,24,0.945107,18.9021,ok,420,420,Common,false,false,false
225,70.8096,1099651222561,445272,yoitscharlie,8,65.7084,39.425,43,0.784615,15.6923,ok,43,0.784615,15.6923,ok,196,146,Uncommon,false,false,false
226,70.7776,1099642207760,441677,cwzqw.wam,7,65.8037,39.4822,43,0.782383,15.6477,ok,43,0.782383,15.6477,ok,194,144,Uncommon,false,false,false
227,70.7297,1099636300513,438904,pepperstake,9,55.0349,33.0209,25,0.942721,18.8544,ok,25,0.942721,18.8544,ok,420,420,Common,false,false,false
228,70.6659,1099667784776,453934,yoitscharlie,5,70.8069,42.4841,27,0.704545,14.0909,ok,27,0.704545,14.0909,ok,89,89,Uncommon,false,false,false
229,70.6343,1099636300514,438904,yoitscharlie,9,55.0349,33.0209,26,0.940334,18.8067,ok,26,0.940334,18.8067,ok,420,420,Common,false,false,false
230,70.6044,1099651222562,445272,yoitscharlie,8,65.7084,39.425,44,0.779487,15.5897,ok,44,0.779487,15.5897,ok,196,146,Uncommon,false,false,false
231,70.5702,1099642207761,441677,yoitscharlie,7,65.8037,39.4822,44,0.777202,15.544,ok,44,0.777202,15.544,ok,194,144,Uncommon,false,false,false
232,70.5621,1099659329486,449935,yoitscharlie,6,68.1861,40.9117,38,0.741259,14.8252,ok,38,0.741259,14.8252,ok,144,144,Uncommon,false,false,false
233,70.5387,1099636300515,438904,yoitscharlie,9,55.0349,33.0209,27,0.937947,18.7589,ok,27,0.937947,18.7589,ok,420,420,Common,false,false,false
234,70.5379,1099788221653,458168,,4,72.6652,43.5991,17,0.673469,13.4694,ok,17,0.673469,13.4694,ok,50,39,Rare,false,false,false
235,70.4855,1099595902166,401779,d1uqy.wam,2,93.9465,56.3679,12,0.352941,7.0588,ok,12,0.352941,7.0588,ok,18,18,Rare,false,false,false
236,70.4433,1099636300516,438904,yoitscharlie,9,55.0349,33.0209,28,0.935561,18.7112,ok,28,0.935561,18.7112,ok,420,420,Common,false,false,false
237,70.3994,1099651222563,445272,yoitscharlie,8,65.7084,39.425,45,0.774359,15.4872,ok,45,0.774359,15.4872,ok,196,146,Uncommon,false,false,false
238,70.363,1099642207762,441677,yoitscharlie,7,65.8037,39.4822,45,0.772021,15.4404,ok,45,0.772021,15.4404,ok,194,144,Uncommon,false,false,false
239,70.3479,1099636300517,438904,bsyru.wam,9,55.0349,33.0209,29,0.933174,18.6635,ok,29,0.933174,18.6635,ok,420,420,Common,false,false,false
240,70.3392,1099934276085,401786,pepperstake,3,93.4223,56.0534,19,0.357143,7.1429,ok,19,0.357143,7.1429,ok,29,21,Rare,false,false,false
241,70.2823,1099659329487,449935,yoitscharlie,6,68.1861,40.9117,39,0.734266,14.6853,ok,39,0.734266,14.6853,ok,144,144,Uncommon,false,false,false
242,70.2525,1099636300518,438904,yoitscharlie,9,55.0349,33.0209,30,0.930788,18.6158,ok,30,0.930788,18.6158,ok,420,420,Common,false,false,false
243,70.2113,1099667784777,453934,yoitscharlie,5,70.8069,42.4841,28,0.693182,13.8636,ok,28,0.693182,13.8636,ok,89,89,Uncommon,false,false,false
244,70.1942,1099651222564,445272,yoitscharlie,8,65.7084,39.425,46,0.769231,15.3846,ok,46,0.769231,15.3846,ok,196,146,Uncommon,false,false,false
245,70.1569,1099636300519,438904,yoitscharlie,9,55.0349,33.0209,31,0.928401,18.568,ok,31,0.928401,18.568,ok,420,420,Common,false,false,false
246,70.1558,1099642207763,441677,yoitscharlie,7,65.8037,39.4822,46,0.766839,15.3368,ok,46,0.766839,15.3368,ok,194,144,Uncommon,false,false,false
247,70.0615,1099636300520,438904,yoitscharlie,9,55.0349,33.0209,32,0.926014,18.5203,ok,32,0.926014,18.5203,ok,420,420,Common,false,false,false
248,70.0027,1099659329488,449935,yoitscharlie,6,68.1861,40.9117,40,0.727273,14.5455,ok,40,0.727273,14.5455,ok,144,144,Uncommon,false,false,false
249,69.9892,1099651222565,445272,yoitscharlie,8,65.7084,39.425,47,0.764103,15.2821,ok,47,0.764103,15.2821,ok,196,146,Uncommon,false,false,false
250,69.9661,1099636300521,438904,yoitscharlie,9,55.0349,33.0209,33,0.923628,18.4726,ok,33,0.923628,18.4726,ok,420,420,Common,false,false,false
251,69.9486,1099642207764,441677,yoitscharlie,7,65.8037,39.4822,47,0.761658,15.2332,ok,47,0.761658,15.2332,ok,194,144,Uncommon,false,false,false
252,69.8705,1099636300522,438904,yoitscharlie,9,55.0349,33.0209,34,0.921241,18.4248,ok,34,0.921241,18.4248,ok,420,420,Common,false,false,false
253,69.8442,1099595898023,401767,neftyblocksd,1,94.1847,56.5108,9,0.333333,6.6667,ok,9,0.333333,6.6667,ok,13,13,Ultra Rare,false,false,false
254,69.784,1099651222566,445272,yoitscharlie,8,65.7084,39.425,48,0.758974,15.1795,ok,48,0.758974,15.1795,ok,196,146,Uncommon,false,false,false
255,69.7751,1099636300523,438904,yoitscharlie,9,55.0349,33.0209,35,0.918854,18.3771,ok,35,0.918854,18.3771,ok,420,420,Common,false,false,false
256,69.7569,1099667784778,453934,yoitscharlie,5,70.8069,42.4841,29,0.681818,13.6364,ok,29,0.681818,13.6364,ok,89,89,Uncommon,false,false,false
257,69.7412,1099642207765,441677,yoitscharlie,7,65.8037,39.4822,48,0.756477,15.1295,ok,48,0.756477,15.1295,ok,194,144,Uncommon,false,false,false
258,69.7229,1099659329489,449935,yoitscharlie,6,68.1861,40.9117,41,0.72028,14.4056,ok,41,0.72028,14.4056,ok,144,144,Uncommon,false,false,false
259,69.7215,1099812061084,458168,,4,72.6652,43.5991,18,0.653061,13.0612,ok,18,0.653061,13.0612,ok,50,39,Rare,false,false,false
260,69.6797,1099636300524,438904,yoitscharlie,9,55.0349,33.0209,36,0.916468,18.3294,ok,36,0.916468,18.3294,ok,420,420,Common,false,false,false
261,69.5841,1099636300525,438904,yoitscharlie,9,55.0349,33.0209,37,0.914081,18.2816,ok,37,0.914081,18.2816,ok,420,420,Common,false,false,false
262,69.5788,1099651222567,445272,yoitscharlie,8,65.7084,39.425,49,0.753846,15.0769,ok,49,0.753846,15.0769,ok,196,146,Uncommon,false,false,false
263,69.534,1099642207766,441677,yoitscharlie,7,65.8037,39.4822,49,0.751295,15.0259,ok,49,0.751295,15.0259,ok,194,144,Uncommon,false,false,false
264,69.4887,1099636300526,438904,yoitscharlie,9,55.0349,33.0209,38,0.911695,18.2339,ok,38,0.911695,18.2339,ok,420,420,Common,false,false,false
265,69.4431,1099659329490,449935,yoitscharlie,6,68.1861,40.9117,42,0.713287,14.2657,ok,42,0.713287,14.2657,ok,144,144,Uncommon,false,false,false
266,69.3933,1099636300527,438904,yoitscharlie,9,55.0349,33.0209,39,0.909308,18.1862,ok,39,0.909308,18.1862,ok,420,420,Common,false,false,false
267,69.3738,1099651222568,445272,yoitscharlie,8,65.7084,39.425,50,0.748718,14.9744,ok,50,0.748718,14.9744,ok,196,146,Uncommon,false,false,false
268,69.3268,1099642207767,441677,yoitscharlie,7,65.8037,39.4822,50,0.746114,14.9223,ok,50,0.746114,14.9223,ok,194,144,Uncommon,false,false,false
269,69.3023,1099667784779,453934,yoitscharlie,5,70.8069,42.4841,30,0.670455,13.4091,ok,30,0.670455,13.4091,ok,89,89,Uncommon,false,false,false
270,69.2977,1099636300528,438904,bsyru.wam,9,55.0349,33.0209,40,0.906921,18.1384,ok,40,0.906921,18.1384,ok,420,420,Common,false,false,false
271,69.2023,1099636300529,438904,cwzqw.wam,9,55.0349,33.0209,41,0.904535,18.0907,ok,41,0.904535,18.0907,ok,420,420,Common,false,false,false
272,69.1686,1099651222569,445272,yoitscharlie,8,65.7084,39.425,51,0.74359,14.8718,ok,51,0.74359,14.8718,ok,196,146,Uncommon,false,false,false
273,69.1635,1099659329491,449935,yoitscharlie,6,68.1861,40.9117,43,0.706294,14.1259,ok,43,0.706294,14.1259,ok,144,144,Uncommon,false,false,false
274,69.1196,1099642207768,441677,yoitscharlie,7,65.8037,39.4822,51,0.740933,14.8187,ok,51,0.740933,14.8187,ok,194,144,Uncommon,false,false,false
275,69.1069,1099636300530,438904,,9,55.0349,33.0209,42,0.902148,18.043,ok,42,0.902148,18.043,ok,420,420,Common,false,false,false
276,69.0113,1099636300531,438904,cwzqw.wam,9,55.0349,33.0209,43,0.899761,17.9952,ok,43,0.899761,17.9952,ok,420,420,Common,false,false,false
277,68.9634,1099651222570,445272,yoitscharlie,8,65.7084,39.425,52,0.738462,14.7692,ok,52,0.738462,14.7692,ok,196,146,Uncommon,false,false,false
278,68.9159,1099636300532,438904,yoitscharlie,9,55.0349,33.0209,44,0.897375,17.9475,ok,44,0.897375,17.9475,ok,420,420,Common,false,false,false
279,68.9122,1099642207769,441677,yoitscharlie,7,65.8037,39.4822,52,0.735751,14.715,ok,52,0.735751,14.715,ok,194,144,Uncommon,false,false,false
280,68.9106,1099939338720,401786,pepperstake,3,93.4223,56.0534,20,0.321429,6.4286,ok,20,0.321429,6.4286,ok,29,21,Rare,false,false,false
281,68.9053,1099812097553,458168,,4,72.6652,43.5991,19,0.632653,12.6531,ok,19,0.632653,12.6531,ok,50,39,Rare,false,false,false
282,68.8837,1099659329492,449935,yoitscharlie,6,68.1861,40.9117,44,0.699301,13.986,ok,44,0.699301,13.986,ok,144,144,Uncommon,false,false,false
283,68.8477,1099667784780,453934,yoitscharlie,5,70.8069,42.4841,31,0.659091,13.1818,ok,31,0.659091,13.1818,ok,89,89,Uncommon,false,false,false
284,68.8205,1099636300533,438904,yoitscharlie,9,55.0349,33.0209,45,0.894988,17.8998,ok,45,0.894988,17.8998,ok,420,420,Common,false,false,false
285,68.7584,1099651222571,445272,yoitscharlie,8,65.7084,39.425,53,0.733333,14.6667,ok,53,0.733333,14.6667,ok,196,146,Uncommon,false,false,false
286,68.7249,1099636300534,438904,yoitscharlie,9,55.0349,33.0209,46,0.892601,17.852,ok,46,0.892601,17.852,ok,420,420,Common,false,false,false
287,68.705,1099642207770,441677,yoitscharlie,7,65.8037,39.4822,53,0.73057,14.6114,ok,53,0.73057,14.6114,ok,194,144,Uncommon,false,false,false
288,68.6295,1099636300535,438904,yoitscharlie,9,55.0349,33.0209,47,0.890215,17.8043,ok,47,0.890215,17.8043,ok,420,420,Common,false,false,false
289,68.6041,1099659329493,449935,yoitscharlie,6,68.1861,40.9117,45,0.692308,13.8462,ok,45,0.692308,13.8462,ok,144,144,Uncommon,false,false,false
290,68.5532,1099651222572,445272,yoitscharlie,8,65.7084,39.425,54,0.728205,14.5641,ok,54,0.728205,14.5641,ok,196,146,Uncommon,false,false,false
291,68.5341,1099636300536,438904,yoitscharlie,9,55.0349,33.0209,48,0.887828,17.7566,ok,48,0.887828,17.7566,ok,420,420,Common,false,false,false
292,68.4978,1099642207771,441677,yoitscharlie,7,65.8037,39.4822,54,0.725389,14.5078,ok,54,0.725389,14.5078,ok,194,144,Uncommon,false,false,false
293,68.4385,1099636300537,438904,yoitscharlie,9,55.0349,33.0209,49,0.885442,17.7088,ok,49,0.885442,17.7088,ok,420,420,Common,false,false,false
294,68.3931,1099667784781,453934,yoitscharlie,5,70.8069,42.4841,32,0.647727,12.9545,ok,32,0.647727,12.9545,ok,89,89,Uncommon,false,false,false
295,68.348,1099651222573,445272,yoitscharlie,8,65.7084,39.425,55,0.723077,14.4615,ok,55,0.723077,14.4615,ok,196,146,Uncommon,false,false,false
296,68.3431,1099636300538,438904,yoitscharlie,9,55.0349,33.0209,50,0.883055,17.6611,ok,50,0.883055,17.6611,ok,420,420,Common,false,false,false
297,68.3243,1099659329494,449935,yoitscharlie,6,68.1861,40.9117,46,0.685315,13.7063,ok,46,0.685315,13.7063,ok,144,144,Uncommon,false,false,false
298,68.2904,1099642207772,441677,yoitscharlie,7,65.8037,39.4822,55,0.720207,14.4041,ok,55,0.720207,14.4041,ok,194,144,Uncommon,false,false,false
299,68.2477,1099636300539,438904,yoitscharlie,9,55.0349,33.0209,51,0.880668,17.6134,ok,51,0.880668,17.6134,ok,420,420,Common,false,false,false
300,68.1521,1099636300540,438904,xsph.wam,9,55.0349,33.0209,52,0.878282,17.5656,ok,52,0.878282,17.5656,ok,420,420,Common,false,false,false
301,68.143,1099651255283,445272,,8,65.7084,39.425,56,0.717949,14.359,ok,56,0.717949,14.359,ok,196,146,Uncommon,false,false,false
302,68.1327,1099595902167,401779,yoitscharlie,2,93.9465,56.3679,13,0.294118,5.8824,ok,13,0.294118,5.8824,ok,18,18,Rare,false,false,false
303,68.0889,1099812097554,458168,,4,72.6652,43.5991,20,0.612245,12.2449,ok,20,0.612245,12.2449,ok,50,39,Rare,false,false,false
304,68.0832,1099643442822,441677,pepperstake,7,65.8037,39.4822,56,0.715026,14.3005,ok,56,0.715026,14.3005,ok,194,144,Uncommon,false,false,false
305,68.0567,1099636300541,438904,,9,55.0349,33.0209,53,0.875895,17.5179,ok,53,0.875895,17.5179,ok,420,420,Common,false,false,false
306,68.0445,1099659329495,449935,yoitscharlie,6,68.1861,40.9117,47,0.678322,13.5664,ok,47,0.678322,13.5664,ok,144,144,Uncommon,false,false,false
307,67.9613,1099636300542,438904,yoitscharlie,9,55.0349,33.0209,54,0.873508,17.4702,ok,54,0.873508,17.4702,ok,420,420,Common,false,false,false
308,67.9387,1099667784782,453934,yoitscharlie,5,70.8069,42.4841,33,0.636364,12.7273,ok,33,0.636364,12.7273,ok,89,89,Uncommon,false,false,false
309,67.9378,1099651255369,445272,,8,65.7084,39.425,57,0.712821,14.2564,ok,57,0.712821,14.2564,ok,196,146,Uncommon,false,false,false
310,67.876,1099643443133,441677,5fsuc.wam,7,65.8037,39.4822,57,0.709845,14.1969,ok,57,0.709845,14.1969,ok,194,144,Uncommon,false,false,false
311,67.8657,1099636300543,438904,yoitscharlie,9,55.0349,33.0209,55,0.871122,17.4224,ok,55,0.871122,17.4224,ok,420,420,Common,false,false,false
312,67.7703,1099636335020,438904,qr1nc.c.wam,9,55.0349,33.0209,56,0.868735,17.3747,ok,56,0.868735,17.3747,ok,420,420,Common,false,false,false
313,67.7649,1099659329496,449935,yoitscharlie,6,68.1861,40.9117,48,0.671329,13.4266,ok,48,0.671329,13.4266,ok,144,144,Uncommon,false,false,false
314,67.7605,1099629283848,435457,pepperstake,10,46.2675,27.7605,1,1,20,ok,1,1,20,ok,604,454,Common,false,false,false
315,67.7326,1099651256148,445272,,8,65.7084,39.425,58,0.707692,14.1538,ok,58,0.707692,14.1538,ok,196,146,Uncommon,false,false,false
316,67.6941,1099629283849,435457,yoitscharlie,10,46.2675,27.7605,2,0.998342,19.9668,ok,2,0.998342,19.9668,ok,604,454,Common,false,false,false
317,67.6749,1099636335021,438904,pepperstake,9,55.0349,33.0209,57,0.866348,17.327,ok,57,0.866348,17.327,ok,420,420,Common,false,false,false
318,67.6688,1099643443337,441677,,7,65.8037,39.4822,58,0.704663,14.0933,ok,58,0.704663,14.0933,ok,194,144,Uncommon,false,false,false
319,67.6279,1099629283850,435457,pepperstake,10,46.2675,27.7605,3,0.996683,19.9337,ok,3,0.996683,19.9337,ok,604,454,Common,false,false,false
