asset_rank,asset_final_score,asset_id,template_id,original_mint_number,surviving_mint_rank,template_final_score
1529,37.7886,1099595973903,401910,107,107,1.3694
1530,37.7808,1099595990808,401911,80,80,0
1531,37.7735,1099636919170,438904,357,357,52.9319
1532,37.76,1099595973904,401910,108,108,1.3694
1533,37.7528,1099595990809,401911,81,81,0
1534,37.7487,1099925497461,435457,374,374,51.1412
1535,37.7314,1099595973905,401910,109,109,1.3694
1536,37.7248,1099595990810,401911,82,82,0
1537,37.7028,1099595973906,401910,110,110,1.3694
1538,37.6966,1099595990811,401911,83,83,0
1539,37.6779,1099636929452,438904,358,358,52.9319
1540,37.6742,1099595973907,401910,111,111,1.3694
1541,37.6686,1099595990812,401911,84,84,0
1542,37.6605,1099925497511,435457,375,375,51.1412
1543,37.6456,1099595973908,401910,112,112,1.3694
1544,37.6404,1099595990813,401911,85,85,0
1545,37.617,1099595973909,401910,113,113,1.3694
1546,37.6124,1099595990814,401911,86,86,0
1547,37.5884,1099595973910,401910,114,114,1.3694
1548,37.5842,1099595990815,401911,87,87,0
1549,37.5825,1099636930124,438904,359,359,52.9319
1550,37.5721,1099925497517,435457,376,376,51.1412
1551,37.5598,1099595973911,401910,115,115,1.3694
1552,37.5562,1099595990816,401911,88,88,0
1553,37.5312,1099595973912,401910,116,116,1.3694
1554,37.528,1099595990817,401911,89,89,0
1555,37.5026,1099595973913,401910,117,117,1.3694
1556,37.5,1099595990818,401911,90,90,0
1557,37.4871,1099637124888,438904,360,360,52.9319
1558,37.4839,1099925497618,435457,377,377,51.1412
1559,37.474,1099595973914,401910,118,118,1.3694
1560,37.472,1099595990819,401911,91,91,0
1561,37.4454,1099595973915,401910,119,119,1.3694
1562,37.4438,1099595990820,401911,92,92,0
1563,37.4168,1099595973916,401910,120,120,1.3694
1564,37.4158,1099595990821,401911,93,93,0
1565,37.3955,1099925497676,435457,378,378,51.1412
1566,37.3915,1099637152271,438904,361,361,52.9319
1567,37.3882,1099595973917,401910,121,121,1.3694
1568,37.3876,1099595990822,401911,94,94,0
1569,37.3596,1099595973918,401910,122,122,1.3694
1570,37.3596,1099595990823,401911,95,95,0
1571,37.3314,1099595990824,401911,96,96,0
1572,37.3308,1099595973919,401910,123,123,1.3694
1573,37.3073,1099926140048,435457,379,379,51.1412
1574,37.3034,1099595990825,401911,97,97,0
1575,37.3022,1099595973920,401910,124,124,1.3694
1576,37.2961,1099637152272,438904,362,362,52.9319
1577,37.2752,1099595990826,401911,98,98,0
1578,37.2736,1099595973921,401910,125,125,1.3694
1579,37.2472,1099595990827,401911,99,99,0
1580,37.245,1099595973922,401910,126,126,1.3694
1581,37.2192,1099595990828,401911,100,100,0
1582,37.2189,1099926141106,435457,380,380,51.1412
1583,37.2164,1099595973923,401910,127,127,1.3694
1584,37.2007,1099637231839,438904,363,363,52.9319
1585,37.191,1099597727754,401911,101,101,0
1586,37.1878,1099595973924,401910,128,128,1.3694
1587,37.163,1099597727755,401911,102,102,0
1588,37.1592,1099595973925,401910,129,129,1.3694
1589,37.1348,1099597727756,401911,103,103,0
1590,37.1307,1099926141251,435457,381,381,51.1412
1591,37.1306,1099595973926,401910,130,130,1.3694
1592,37.1068,1099597727757,401911,104,104,0
1593,37.1051,1099637252943,438904,364,364,52.9319
1594,37.102,1099595973927,401910,131,131,1.3694
1595,37.0786,1099597727758,401911,105,105,0
1596,37.0734,1099595973928,401910,132,132,1.3694
1597,37.0506,1099597727759,401911,106,106,0
1598,37.0448,1099595973929,401910,133,133,1.3694
1599,37.0423,1099931219183,435457,382,382,51.1412
1600,37.0224,1099597727760,401911,107,107,0
1601,37.0162,1099595973930,401910,134,134,1.3694
1602,37.0097,1099637255564,438904,365,365,52.9319
1603,36.9944,1099597727761,401911,108,108,0
1604,36.9876,1099595973931,401910,135,135,1.3694
1605,36.9662,1099597727762,401911,109,109,0
1606,36.959,1099595973932,401910,136,136,1.3694
1607,36.9541,1099931219184,435457,383,383,51.1412
1608,36.9382,1099597727763,401911,110,110,0
1609,36.9304,1099595973933,401910,137,137,1.3694
1610,36.9143,1099637281073,438904,366,366,52.9319
1611,36.9102,1099597727764,401911,111,111,0
1612,36.9018,1099595973934,401910,138,138,1.3694
1613,36.882,1099597727765,401911,112,112,0
1614,36.8732,1099595973935,401910,139,139,1.3694
1615,36.8657,1099931219185,435457,384,384,51.1412
1616,36.854,1099597727766,401911,113,113,0
1617,36.8444,1099595973936,401910,140,140,1.3694
1618,36.8258,1099597727767,401911,114,114,0
1619,36.8187,1099637281074,438904,367,367,52.9319
1620,36.8158,1099595973937,401910,141,141,1.3694
1621,36.7978,1099597727768,401911,115,115,0
1622,36.7872,1099595973938,401910,142,142,1.3694
1623,36.7775,1099931219186,435457,385,385,51.1412
1624,36.7696,1099597727769,401911,116,116,0
1625,36.7586,1099595973939,401910,143,143,1.3694
1626,36.7416,1099597727770,401911,117,117,0
1627,36.73,1099595973940,401910,144,144,1.3694
1628,36.7233,1099637281075,438904,368,368,52.9319
1629,36.7134,1099597727771,401911,118,118,0
1630,36.7014,1099595973941,401910,145,145,1.3694
1631,36.6891,1099931219187,435457,386,386,51.1412
1632,36.6854,1099597727772,401911,119,119,0
1633,36.6728,1099595973942,401910,146,146,1.3694
1634,36.6574,1099597727773,401911,120,120,0
1635,36.6442,1099595973943,401910,147,147,1.3694
1636,36.6292,1099597727774,401911,121,121,0
1637,36.6279,1099637281307,438904,369,369,52.9319
1638,36.6156,1099595973944,401910,148,148,1.3694
1639,36.6012,1099597727775,401911,122,122,0
1640,36.6009,1099931219188,435457,387,387,51.1412
1641,36.587,1099595973945,401910,149,149,1.3694
1642,36.573,1099597727776,401911,123,123,0
1643,36.5584,1099595973946,401910,150,150,1.3694
1644,36.545,1099597727777,401911,124,124,0
1645,36.5323,1099637349170,438904,370,370,52.9319
1646,36.5298,1099595973947,401910,151,151,1.3694
1647,36.5168,1099597727778,401911,125,125,0
1648,36.5125,1099931219189,435457,388,388,51.1412
1649,36.5012,1099595973948,401910,152,152,1.3694
1650,36.4888,1099597727779,401911,126,126,0
1651,36.4726,1099595973949,401910,153,153,1.3694
1652,36.4606,1099597727780,401911,127,127,0
1653,36.444,1099595973950,401910,154,154,1.3694
1654,36.4369,1099637349171,438904,371,371,52.9319
1655,36.4326,1099597727781,401911,128,128,0
1656,36.4243,1099931219190,435457,389,389,51.1412
1657,36.4154,1099595973951,401910,155,155,1.3694
1658,36.4044,1099597727782,401911,129,129,0
1659,36.3866,1099595973952,401910,156,156,1.3694
1660,36.3764,1099597727783,401911,130,130,0
1661,36.358,1099595973953,401910,157,157,1.3694
1662,36.3484,1099597727784,401911,131,131,0
1663,36.3415,1099637349172,438904,372,372,52.9319
1664,36.3359,1099931219191,435457,390,390,51.1412
1665,36.3294,1099595973954,401910,158,158,1.3694
1666,36.3202,1099597727785,401911,132,132,0
1667,36.3008,1099595973955,401910,159,159,1.3694
1668,36.2922,1099597727786,401911,133,133,0
1669,36.2722,1099595973956,401910,160,160,1.3694
1670,36.264,1099597727787,401911,134,134,0
1671,36.2477,1099931219192,435457,391,391,51.1412
1672,36.2459,1099637349173,438904,373,373,52.9319
1673,36.2436,1099595973957,401910,161,161,1.3694
1674,36.236,1099597727788,401911,135,135,0
1675,36.215,1099595973958,401910,162,162,1.3694
1676,36.2078,1099597727789,401911,136,136,0
1677,36.1864,1099595973959,401910,163,163,1.3694
1678,36.1798,1099597727790,401911,137,137,0
1679,36.1593,1099931219193,435457,392,392,51.1412
1680,36.1578,1099595973960,401910,164,164,1.3694
1681,36.1516,1099597727791,401911,138,138,0
1682,36.1505,1099637349174,438904,374,374,52.9319
1683,36.1292,1099595973961,401910,165,165,1.3694
1684,36.1236,1099597727792,401911,139,139,0
1685,36.1006,1099595973962,401910,166,166,1.3694
1686,36.0956,1099597727793,401911,140,140,0
1687,36.072,1099595973963,401910,167,167,1.3694
1688,36.0711,1099931219194,435457,393,393,51.1412
1689,36.0674,1099597727794,401911,141,141,0
1690,36.0551,1099637349175,438904,375,375,52.9319
1691,36.0434,1099595973964,401910,168,168,1.3694
1692,36.0394,1099597727795,401911,142,142,0
1693,36.0148,1099595973965,401910,169,169,1.3694
1694,36.0112,1099597727796,401911,143,143,0
1695,35.9862,1099595973966,401910,170,170,1.3694
1696,35.9832,1099597727797,401911,144,144,0
1697,35.9827,1099931219195,435457,394,394,51.1412
1698,35.9595,1099637349176,438904,376,376,52.9319
1699,35.9576,1099595973967,401910,171,171,1.3694
1700,35.955,1099597727798,401911,145,145,0
1701,35.9288,1099595973968,401910,172,172,1.3694
1702,35.927,1099597727799,401911,146,146,0
1703,35.9002,1099595973969,401910,173,173,1.3694
1704,35.8988,1099597727800,401911,147,147,0
1705,35.8945,1099931219196,435457,395,395,51.1412
1706,35.8716,1099595973970,401910,174,174,1.3694
1707,35.8708,1099597727801,401911,148,148,0
1708,35.8641,1099637349177,438904,377,377,52.9319
1709,35.843,1099595973971,401910,175,175,1.3694
1710,35.8426,1099597727802,401911,149,149,0
1711,35.8146,1099597727803,401911,150,150,0
1712,35.8144,1099595973972,401910,176,176,1.3694
1713,35.8061,1099931219197,435457,396,396,51.1412
1714,35.7866,1099597727804,401911,151,151,0
1715,35.7858,1099595973973,401910,177,177,1.3694
1716,35.7687,1099637349178,438904,378,378,52.9319
1717,35.7584,1099597727805,401911,152,152,0
1718,35.7572,1099595973974,401910,178,178,1.3694
1719,35.7304,1099597727806,401911,153,153,0
1720,35.7286,1099595973975,401910,179,179,1.3694
1721,35.7179,1099931219198,435457,397,397,51.1412
1722,35.7022,1099597727807,401911,154,154,0
1723,35.7,1099595973976,401910,180,180,1.3694
1724,35.6742,1099597727808,401911,155,155,0
1725,35.6731,1099637349179,438904,379,379,52.9319
1726,35.6714,1099595973977,401910,181,181,1.3694
1727,35.646,1099597727809,401911,156,156,0
1728,35.6428,1099595973978,401910,182,182,1.3694
1729,35.6295,1099931219199,435457,398,398,51.1412
1730,35.618,1099597727810,401911,157,157,0
1731,35.6142,1099595973979,401910,183,183,1.3694
1732,35.5898,1099597727811,401911,158,158,0
1733,35.5856,1099595973980,401910,184,184,1.3694
1734,35.5777,1099637349180,438904,380,380,52.9319
1735,35.5618,1099597727812,401911,159,159,0
1736,35.557,1099595973981,401910,185,185,1.3694
1737,35.5413,1099931219200,435457,399,399,51.1412
1738,35.5338,1099597727813,401911,160,160,0
1739,35.5284,1099595973982,401910,186,186,1.3694
1740,35.5056,1099597727814,401911,161,161,0
1741,35.4998,1099595973983,401910,187,187,1.3694
1742,35.4823,1099637349181,438904,381,381,52.9319
1743,35.4776,1099597727815,401911,162,162,0
1744,35.471,1099595973984,401910,188,188,1.3694
1745,35.4529,1099931219201,435457,400,400,51.1412
1746,35.4494,1099597727816,401911,163,163,0
1747,35.4424,1099595973985,401910,189,189,1.3694
1748,35.4214,1099597727817,401911,164,164,0
1749,35.4138,1099595973986,401910,190,190,1.3694
1750,35.3932,1099597727818,401911,165,165,0
1751,35.3867,1099637349182,438904,382,382,52.9319
1752,35.3852,1099595973987,401910,191,191,1.3694
1753,35.3652,1099597727819,401911,166,166,0
1754,35.3647,1099931219202,435457,401,401,51.1412
1755,35.3566,1099595973988,401910,192,192,1.3694
1756,35.337,1099597727820,401911,167,167,0
1757,35.328,1099595973989,401910,193,193,1.3694
1758,35.309,1099597727821,401911,168,168,0
1759,35.2994,1099595973990,401910,194,194,1.3694
1760,35.2913,1099637349183,438904,383,383,52.9319
1761,35.2808,1099597727822,401911,169,169,0
1762,35.2763,1099931219203,435457,402,402,51.1412
1763,35.2708,1099595973991,401910,195,195,1.3694
1764,35.2528,1099597727823,401911,170,170,0
1765,35.2422,1099595973992,401910,196,196,1.3694
1766,35.2248,1099597727824,401911,171,171,0
1767,35.2136,1099595973993,401910,197,197,1.3694
1768,35.1966,1099597727825,401911,172,172,0
1769,35.1959,1099637405638,438904,384,384,52.9319
1770,35.1881,1099931219204,435457,403,403,51.1412
1771,35.185,1099595973994,401910,198,198,1.3694
1772,35.1686,1099597727826,401911,173,173,0
1773,35.1564,1099595973995,401910,199,199,1.3694
1774,35.1404,1099597727827,401911,174,174,0
1775,35.1278,1099595973996,401910,200,200,1.3694
1776,35.1124,1099597727828,401911,175,175,0
1777,35.1003,1099637405639,438904,385,385,52.9319
1778,35.0997,1099931219205,435457,404,404,51.1412
1779,35.0992,1099595975235,401910,201,201,1.3694
1780,35.0842,1099597727829,401911,176,176,0
1781,35.0706,1099595975236,401910,202,202,1.3694
1782,35.0562,1099597727830,401911,177,177,0
1783,35.042,1099595975237,401910,203,203,1.3694
1784,35.028,1099597727831,401911,178,178,0
1785,35.0134,1099595975238,401910,204,204,1.3694
1786,35.0115,1099931219206,435457,405,405,51.1412
1787,35.0049,1099637409316,438904,386,386,52.9319
1788,35,1099597727832,401911,179,179,0
1789,34.9846,1099595975239,401910,205,205,1.3694
1790,34.972,1099597727833,401911,180,180,0
1791,34.956,1099595975240,401910,206,206,1.3694
1792,34.9438,1099597727834,401911,181,181,0
1793,34.9274,1099595975241,401910,207,207,1.3694
1794,34.9231,1099931219207,435457,406,406,51.1412
1795,34.9158,1099597727835,401911,182,182,0
1796,34.9095,1099637409317,438904,387,387,52.9319
1797,34.8988,1099595975242,401910,208,208,1.3694
1798,34.8876,1099597727836,401911,183,183,0
1799,34.8702,1099595975243,401910,209,209,1.3694
1800,34.8596,1099597727837,401911,184,184,0
1801,34.8416,1099595975244,401910,210,210,1.3694
1802,34.8349,1099931219208,435457,407,407,51.1412
1803,34.8314,1099597727838,401911,185,185,0
1804,34.8139,1099637500822,438904,388,388,52.9319
1805,34.813,1099595975245,401910,211,211,1.3694
1806,34.8034,1099597727839,401911,186,186,0
1807,34.7844,1099595975246,401910,212,212,1.3694
1808,34.7752,1099597727840,401911,187,187,0
1809,34.7558,1099595975247,401910,213,213,1.3694
1810,34.7472,1099597727841,401911,188,188,0
1811,34.7465,1099931219209,435457,408,408,51.1412
1812,34.7272,1099595975248,401910,214,214,1.3694
1813,34.7192,1099597727842,401911,189,189,0
1814,34.7185,1099637500823,438904,389,389,52.9319
1815,34.6986,1099595975249,401910,215,215,1.3694
1816,34.691,1099597727843,401911,190,190,0
1817,34.67,1099595975250,401910,216,216,1.3694
1818,34.663,1099597727844,401911,191,191,0
1819,34.6583,1099931219210,435457,409,409,51.1412
1820,34.6414,1099595975251,401910,217,217,1.3694
1821,34.6348,1099597727845,401911,192,192,0
1822,34.6231,1099637602186,438904,390,390,52.9319
1823,34.6128,1099595975252,401910,218,218,1.3694
1824,34.6068,1099597727846,401911,193,193,0
1825,34.5842,1099595975253,401910,219,219,1.3694
1826,34.5786,1099597727847,401911,194,194,0
1827,34.5699,1099931219211,435457,410,410,51.1412
1828,34.5556,1099595975254,401910,220,220,1.3694
1829,34.5506,1099597727848,401911,195,195,0
1830,34.5275,1099637602187,438904,391,391,52.9319
1831,34.5268,1099595975255,401910,221,221,1.3694
1832,34.5224,1099597727849,401911,196,196,0
1833,34.4982,1099595975256,401910,222,222,1.3694
1834,34.4944,1099597727850,401911,197,197,0
1835,34.4817,1099931219212,435457,411,411,51.1412
1836,34.4696,1099595975257,401910,223,223,1.3694
1837,34.4662,1099597727851,401911,198,198,0
1838,34.441,1099595975258,401910,224,224,1.3694
1839,34.4382,1099597727852,401911,199,199,0
1840,34.4321,1099637608117,438904,392,392,52.9319
1841,34.4124,1099595975259,401910,225,225,1.3694
1842,34.4102,1099597727853,401911,200,200,0
1843,34.3933,1099931219213,435457,412,412,51.1412
1844,34.3838,1099595975260,401910,226,226,1.3694
1845,34.382,1099597727993,401911,201,201,0
1846,34.3552,1099595975261,401910,227,227,1.3694
1847,34.354,1099597727994,401911,202,202,0
1848,34.3367,1099637611588,438904,393,393,52.9319
1849,34.3266,1099595975262,401910,228,228,1.3694
1850,34.3258,1099597727995,401911,203,203,0
1851,34.3051,1099931219214,435457,413,413,51.1412
1852,34.298,1099595975263,401910,229,229,1.3694
1853,34.2978,1099597727996,401911,204,204,0
1854,34.2696,1099597727997,401911,205,205,0
1855,34.2694,1099595975264,401910,230,230,1.3694
1856,34.2416,1099597727998,401911,206,206,0
1857,34.2413,1099637611589,438904,394,394,52.9319
1858,34.2408,1099595975265,401910,231,231,1.3694
1859,34.2167,1099931219215,435457,414,414,51.1412
1860,34.2134,1099597727999,401911,207,207,0
1861,34.2122,1099595975266,401910,232,232,1.3694
1862,34.1854,1099597728000,401911,208,208,0
1863,34.1836,1099595975267,401910,233,233,1.3694
1864,34.1574,1099597728001,401911,209,209,0
1865,34.155,1099595975268,401910,234,234,1.3694
1866,34.1457,1099637611590,438904,395,395,52.9319
1867,34.1292,1099597728002,401911,210,210,0
1868,34.1285,1099931219216,435457,415,415,51.1412
1869,34.1264,1099595975269,401910,235,235,1.3694
1870,34.1012,1099597728003,401911,211,211,0
1871,34.0978,1099595975270,401910,236,236,1.3694
1872,34.073,1099597728004,401911,212,212,0
1873,34.069,1099595975271,401910,237,237,1.3694
1874,34.0503,1099637611591,438904,396,396,52.9319
1875,34.045,1099597728005,401911,213,213,0
1876,34.0404,1099595975272,401910,238,238,1.3694
1877,34.0401,1099931219217,435457,416,416,51.1412
1878,34.0168,1099597728006,401911,214,214,0
1879,34.0118,1099595975273,401910,239,239,1.3694
1880,33.9888,1099597728007,401911,215,215,0
1881,33.9832,1099595975274,401910,240,240,1.3694
1882,33.9606,1099597728008,401911,216,216,0
1883,33.9549,1099637611592,438904,397,397,52.9319
1884,33.9546,1099595975275,401910,241,241,1.3694
1885,33.9519,1099931219218,435457,417,417,51.1412
1886,33.9326,1099597728009,401911,217,217,0
1887,33.926,1099595975276,401910,242,242,1.3694
1888,33.9044,1099597728010,401911,218,218,0
1889,33.8974,1099595975277,401910,243,243,1.3694
1890,33.8764,1099597728011,401911,219,219,0
1891,33.8688,1099595975278,401910,244,244,1.3694
1892,33.8635,1099931219219,435457,418,418,51.1412
1893,33.8593,1099637620587,438904,398,398,52.9319
1894,33.8484,1099597728012,401911,220,220,0
1895,33.8402,1099595975279,401910,245,245,1.3694
1896,33.8202,1099597728013,401911,221,221,0
1897,33.8116,1099595975280,401910,246,246,1.3694
1898,33.7922,1099597728014,401911,222,222,0
1899,33.783,1099595975281,401910,247,247,1.3694
1900,33.7753,1099931219220,435457,419,419,51.1412
1901,33.764,1099597728015,401911,223,223,0
1902,33.7639,1099637662718,438904,399,399,52.9319
1903,33.7544,1099595975282,401910,248,248,1.3694
1904,33.736,1099597728016,401911,224,224,0
1905,33.7258,1099595975283,401910,249,249,1.3694
1906,33.7078,1099597728017,401911,225,225,0
1907,33.6972,1099595975284,401910,250,250,1.3694
1908,33.6869,1099931219221,435457,420,420,51.1412
1909,33.6798,1099597728043,401911,226,226,0
1910,33.6686,1099595975285,401910,251,251,1.3694
1911,33.6685,1099637662719,438904,400,400,52.9319
1912,33.6516,1099597728044,401911,227,227,0
1913,33.64,1099595975286,401910,252,252,1.3694
1914,33.6236,1099597728045,401911,228,228,0
1915,33.6112,1099595975287,401910,253,253,1.3694
1916,33.5987,1099931219222,435457,421,421,51.1412
1917,33.5956,1099597728046,401911,229,229,0
1918,33.5826,1099595975288,401910,254,254,1.3694
1919,33.5729,1099637670186,438904,401,401,52.9319
1920,33.5674,1099597728047,401911,230,230,0
1921,33.554,1099595975289,401910,255,255,1.3694
1922,33.5394,1099597728048,401911,231,231,0
1923,33.5254,1099595975290,401910,256,256,1.3694
1924,33.5112,1099597728049,401911,232,232,0
1925,33.5103,1099931219223,435457,422,422,51.1412
1926,33.4968,1099595975291,401910,257,257,1.3694
